n_estimators,max_depth,min_samples_split,max_features,min_samples_leaf,accuracy,f1_score,roc_auc,cv_accuracy,training_time,prediction_time
100,,2,sqrt,2,0.9537037037037037,0.9535719575947281,0.9968249350937184,0.9166666666666666,0.4102780818939209,0.009562015533447266
100,,2,log2,1,0.9351851851851852,0.9350748702600554,0.9985632831657563,0.9328703703703703,0.4692039489746094,0.011555910110473633
100,,2,log2,2,0.9444444444444444,0.9444809425701762,0.9960160156077926,0.9189814814814815,0.37073302268981934,0.011420965194702148
100,,5,sqrt,1,0.9351851851851852,0.9355330951627246,0.9973677996242823,0.9282407407407408,0.5171468257904053,0.011229753494262695
100,,5,sqrt,2,0.9537037037037037,0.9539275553577332,0.9968384572357312,0.9259259259259259,0.5180048942565918,0.009711027145385742
100,,5,log2,1,0.9629629629629629,0.9628089348229278,0.998401935189162,0.9328703703703703,0.48127317428588867,0.011615991592407227
100,,5,log2,2,0.9259259259259259,0.9262308747493933,0.9974964392170682,0.9166666666666666,0.38336730003356934,0.011084794998168945
100,10.0,2,sqrt,1,0.9444444444444444,0.944276856041562,0.9975703593041056,0.9398148148148149,0.44214725494384766,0.01181483268737793
100,10.0,2,sqrt,2,0.9537037037037037,0.9535719575947281,0.9968928756121244,0.9189814814814815,0.4162571430206299,0.009555816650390625
100,10.0,2,log2,1,0.9444444444444444,0.9446609438330571,0.9983682803988077,0.923611111111111,0.39414191246032715,0.00964498519897461
100,10.0,2,log2,2,0.9444444444444444,0.9446927226264458,0.9977471078963115,0.923611111111111,0.37371277809143066,0.011961221694946289
100,10.0,5,sqrt,1,0.9537037037037037,0.9539275553577332,0.9969063977541371,0.9328703703703702,0.43838000297546387,0.009604692459106445
100,10.0,5,sqrt,2,0.9444444444444444,0.9447997066874008,0.9971098895010131,0.9189814814814815,0.5051889419555664,0.011672019958496094
100,10.0,5,log2,1,0.9722222222222222,0.9720546338193397,0.9983069503867303,0.9328703703703703,0.3949759006500244,0.00929117202758789
100,10.0,5,log2,2,0.9537037037037037,0.9535361153008212,0.9975813576953292,0.9143518518518517,0.36401796340942383,0.011462926864624023
