n_estimators,max_depth,min_samples_split,max_features,min_samples_leaf,accuracy,f1_score,roc_auc,cv_accuracy,training_time,prediction_time
100,20.0,2,log2,1,0.7610027855153203,0.7063349778006729,0.684894493788611,0.7641364902506964,2.819929838180542,0.09984707832336426
100,20.0,2,log2,2,0.7328690807799443,0.7041751008969642,0.6889258229865128,0.7356545961002785,2.6211137771606445,0.08702683448791504
100,20.0,5,sqrt,1,0.7409470752089137,0.7062394156917862,0.6906305278594967,0.7454735376044568,2.856735944747925,0.07988715171813965
100,20.0,5,sqrt,2,0.7256267409470752,0.7017287268492999,0.687157826413867,0.7304317548746518,2.476206064224243,0.07493996620178223
100,20.0,5,log2,1,0.7409470752089137,0.7062394156917862,0.6906305278594967,0.7454735376044568,3.094477891921997,0.08579516410827637
100,20.0,5,log2,2,0.7256267409470752,0.7017287268492999,0.687157826413867,0.7304317548746518,2.6882359981536865,0.08466362953186035
200,,2,sqrt,1,0.7707520891364903,0.7077620690175469,0.6870366361965167,0.7709610027855154,6.02313232421875,0.23683786392211914
200,,2,sqrt,2,0.7467966573816156,0.7089203591134693,0.6928867312841583,0.7474233983286908,6.745333909988403,0.17803573608398438
200,,2,log2,1,0.7707520891364903,0.7077620690175469,0.6870366361965167,0.7709610027855154,5.757410049438477,0.1818859577178955
200,,2,log2,2,0.7467966573816156,0.7089203591134693,0.6928867312841583,0.7474233983286908,5.141241073608398,0.1788339614868164
200,,5,sqrt,1,0.7518105849582173,0.7095114752224727,0.6841347383920112,0.7545264623955432,5.491848945617676,0.17631316184997559
200,,5,sqrt,2,0.7364902506963789,0.7041990089677895,0.6879991014303457,0.740807799442897,4.908083200454712,0.17026972770690918
200,,5,log2,1,0.7518105849582173,0.7095114752224727,0.6841347383920112,0.7545264623955432,5.533222198486328,0.1697680950164795
200,,5,log2,2,0.7364902506963789,0.7041990089677895,0.6879991014303457,0.740807799442897,4.931097745895386,0.16648101806640625
200,10.0,2,sqrt,1,0.5222841225626741,0.578658480770121,0.659061854475851,0.5443593314763231,3.386129856109619,0.09660696983337402
200,10.0,2,sqrt,2,0.5022284122562675,0.562663471240275,0.6649743820688858,0.5225626740947076,3.933384895324707,0.09647798538208008
200,10.0,2,log2,1,0.5222841225626741,0.578658480770121,0.659061854475851,0.5443593314763231,3.5888278484344482,0.12351608276367188
200,10.0,2,log2,2,0.5022284122562675,0.562663471240275,0.6649743820688858,0.5225626740947076,6.403153896331787,0.3034791946411133
200,10.0,5,sqrt,1,0.5125348189415042,0.571187214189285,0.6667970929068145,0.5280640668523677,3.7437219619750977,0.10082602500915527
200,10.0,5,sqrt,2,0.5075208913649025,0.5674317737515546,0.6693896776100454,0.5205431754874652,3.1250267028808594,0.1237637996673584
200,10.0,5,log2,1,0.5125348189415042,0.571187214189285,0.6667970929068145,0.5280640668523677,3.3815510272979736,0.10077095031738281
200,10.0,5,log2,2,0.5075208913649025,0.5674317737515546,0.6693896776100454,0.5205431754874652,3.3649940490722656,0.1473832130432129
200,20.0,2,sqrt,1,0.7623955431754874,0.706028712462237,0.6903156106869359,0.7667130919220057,6.914016008377075,0.20494890213012695
200,20.0,2,sqrt,2,0.7373259052924791,0.7069598144322425,0.692218694145103,0.7399721448467966,5.3295981884002686,0.17083311080932617
200,20.0,2,log2,1,0.7623955431754874,0.706028712462237,0.6903156106869359,0.7667130919220057,6.540359973907471,0.17736601829528809
200,20.0,2,log2,2,0.7373259052924791,0.7069598144322425,0.692218694145103,0.7399721448467966,5.018600225448608,0.16428709030151367
200,20.0,5,sqrt,1,0.747075208913649,0.7100036651117829,0.6899224519767037,0.7490947075208914,6.114248991012573,0.2006678581237793
200,20.0,5,sqrt,2,0.7314763231197772,0.703625257778581,0.6895191882075189,0.734958217270195,5.316131830215454,0.16160082817077637
200,20.0,5,log2,1,0.747075208913649,0.7100036651117829,0.6899224519767037,0.7490947075208914,5.978473901748657,0.16450214385986328
200,20.0,5,log2,2,0.7314763231197772,0.703625257778581,0.6895191882075189,0.734958217270195,4.847346067428589,0.15720701217651367
