n_estimators,max_depth,min_samples_split,max_features,min_samples_leaf,accuracy,f1_score,roc_auc,cv_accuracy,training_time,prediction_time
50,,2,sqrt,1,0.7675194660734149,0.7019298801662535,0.6493636727143733,0.7627260083449234,0.985069751739502,0.025654077529907227
50,,2,sqrt,2,0.7374860956618465,0.6961133855747889,0.6627291529498287,0.7363004172461751,0.8290379047393799,0.022777080535888672
50,,2,log2,1,0.7675194660734149,0.7019298801662535,0.6493636727143733,0.7627260083449234,0.770421028137207,0.024320125579833984
50,,2,log2,2,0.7374860956618465,0.6961133855747889,0.6627291529498287,0.7363004172461751,0.6834671497344971,0.021496057510375977
50,,5,sqrt,1,0.7508342602892102,0.7030290524641406,0.6728271966674829,0.7435326842837273,0.7173140048980713,0.021741151809692383
50,,5,sqrt,2,0.7302558398220245,0.6948634856555905,0.659685947463665,0.731710709318498,0.6650848388671875,0.02419114112854004
50,,5,log2,1,0.7508342602892102,0.7030290524641406,0.6728271966674829,0.7435326842837273,0.6979830265045166,0.021660804748535156
50,,5,log2,2,0.7302558398220245,0.6948634856555905,0.659685947463665,0.731710709318498,0.6639761924743652,0.020657777786254883
50,10.0,2,sqrt,1,0.5817575083426029,0.6186715499884113,0.6272793081505528,0.6091794158553546,0.47025513648986816,0.015719890594482422
50,10.0,2,sqrt,2,0.5494994438264739,0.598583266830591,0.6259073371335904,0.5757997218358831,0.44238901138305664,0.014178991317749023
50,10.0,2,log2,1,0.5817575083426029,0.6186715499884113,0.6272793081505528,0.6091794158553546,0.46307897567749023,0.015498876571655273
50,10.0,2,log2,2,0.5494994438264739,0.598583266830591,0.6259073371335904,0.5757997218358831,0.4429469108581543,0.012629985809326172
50,10.0,5,sqrt,1,0.5545050055617352,0.5997407923982285,0.6321426210584015,0.5848400556328233,0.47297096252441406,0.014952898025512695
50,10.0,5,sqrt,2,0.5506117908787542,0.5997024119620071,0.6373477643606268,0.5770514603616134,0.45058202743530273,0.014890909194946289
50,10.0,5,log2,1,0.5545050055617352,0.5997407923982285,0.6321426210584015,0.5848400556328233,0.6611881256103516,0.016817808151245117
50,10.0,5,log2,2,0.5506117908787542,0.5997024119620071,0.6373477643606268,0.5770514603616134,0.4439220428466797,0.015439987182617188
50,20.0,2,sqrt,1,0.7597330367074527,0.6987682068832842,0.6629599324113001,0.7621696801112657,0.7129271030426025,0.022884845733642578
50,20.0,2,sqrt,2,0.7291434927697441,0.6898846347323733,0.6585476286919724,0.7372739916550766,0.6548571586608887,0.02169013023376465
50,20.0,2,log2,1,0.7597330367074527,0.6987682068832842,0.6629599324113001,0.7621696801112657,0.7209107875823975,0.023665904998779297
50,20.0,2,log2,2,0.7291434927697441,0.6898846347323733,0.6585476286919724,0.7372739916550766,0.866966962814331,0.021250009536743164
50,20.0,5,sqrt,1,0.7419354838709677,0.6951671589495912,0.6614608080680227,0.7447844228094576,0.676422119140625,0.019562244415283203
50,20.0,5,sqrt,2,0.7246941045606229,0.6951384495034432,0.6623311915897174,0.7297635605006955,0.6540920734405518,0.022953033447265625
50,20.0,5,log2,1,0.7419354838709677,0.6951671589495912,0.6614608080680227,0.7447844228094576,0.9435539245605469,0.024280786514282227
50,20.0,5,log2,2,0.7246941045606229,0.6951384495034432,0.6623311915897174,0.7297635605006955,0.6331450939178467,0.0228118896484375
100,,2,sqrt,1,0.7697441601779755,0.7047365530572832,0.6677960986145285,0.7667593880389431,1.5471930503845215,0.049170732498168945
100,,2,sqrt,2,0.7408231368186874,0.6969419548833403,0.6652213059408425,0.743115438108484,1.4595019817352295,0.057904958724975586
100,,2,log2,1,0.7697441601779755,0.7047365530572832,0.6677960986145285,0.7667593880389431,1.5514991283416748,0.05189681053161621
100,,2,log2,2,0.7408231368186874,0.6969419548833403,0.6652213059408425,0.743115438108484,1.4779858589172363,0.06049299240112305
100,,5,sqrt,1,0.7519466073414905,0.7017227138686494,0.6791810989757263,0.7482614742698193,1.415938138961792,0.0466609001159668
100,,5,sqrt,2,0.7380422691879867,0.7000679391227768,0.6788800382979557,0.7376912378303199,1.4564080238342285,0.06455516815185547
100,,5,log2,1,0.7519466073414905,0.7017227138686494,0.6791810989757263,0.7482614742698193,1.413067102432251,0.04404187202453613
100,,5,log2,2,0.7380422691879867,0.7000679391227768,0.6788800382979557,0.7376912378303199,1.3092882633209229,0.03942108154296875
100,10.0,2,sqrt,1,0.5973303670745272,0.6285497039740106,0.6262471220397524,0.6143254520166899,0.8998820781707764,0.027086257934570312
100,10.0,2,sqrt,2,0.5506117908787542,0.6008474352216727,0.6322870027685934,0.5942976356050069,0.8951001167297363,0.02805495262145996
100,10.0,2,log2,1,0.5973303670745272,0.6285497039740106,0.6262471220397524,0.6143254520166899,0.897280216217041,0.028110742568969727
100,10.0,2,log2,2,0.5506117908787542,0.6008474352216727,0.6322870027685934,0.5942976356050069,0.8806939125061035,0.030886173248291016
100,10.0,5,sqrt,1,0.5561735261401557,0.602242173357173,0.6363019489311587,0.5958275382475661,0.8809018135070801,0.02597832679748535
100,10.0,5,sqrt,2,0.5639599555061179,0.610818276158955,0.64146749375526,0.5862308762169681,0.8833000659942627,0.029170989990234375
100,10.0,5,log2,1,0.5561735261401557,0.602242173357173,0.6363019489311587,0.5958275382475661,0.8872859477996826,0.02924370765686035
100,10.0,5,log2,2,0.5639599555061179,0.610818276158955,0.64146749375526,0.5862308762169681,0.8903641700744629,0.029475927352905273
100,20.0,2,sqrt,1,0.7691879866518354,0.7031880975745328,0.6751642004013577,0.7645340751043117,1.4674348831176758,0.04760003089904785
100,20.0,2,sqrt,2,0.7419354838709677,0.6988968307424553,0.6631379964609287,0.73894297635605,1.3526949882507324,0.04162788391113281
100,20.0,2,log2,1,0.7691879866518354,0.7031880975745328,0.6751642004013577,0.7645340751043117,1.4680757522583008,0.047782182693481445
100,20.0,2,log2,2,0.7419354838709677,0.6988968307424553,0.6631379964609287,0.73894297635605,1.3085768222808838,0.04323387145996094
100,20.0,5,sqrt,1,0.7480533926585095,0.6982020451039281,0.6661312737500987,0.7471488178025034,1.5601799488067627,0.04607725143432617
100,20.0,5,sqrt,2,0.7263626251390434,0.6912157834907968,0.6792712645058219,0.735326842837274,1.487630844116211,0.0417788028717041
100,20.0,5,log2,1,0.7480533926585095,0.6982020451039281,0.6661312737500987,0.7471488178025034,1.351058006286621,0.04242873191833496
100,20.0,5,log2,2,0.7263626251390434,0.6912157834907968,0.6792712645058219,0.735326842837274,1.30715012550354,0.04250693321228027
200,,2,sqrt,1,0.7725250278086763,0.7026060171402756,0.6716482589426399,0.7668984700973575,3.209949254989624,0.09760189056396484
200,,2,sqrt,2,0.7408231368186874,0.6969187248470435,0.6774312195315193,0.7453407510431155,2.81542706489563,0.08863520622253418
200,,2,log2,1,0.7725250278086763,0.7026060171402756,0.6716482589426399,0.7668984700973575,3.1805450916290283,0.09899401664733887
200,,2,log2,2,0.7408231368186874,0.6969187248470435,0.6774312195315193,0.7453407510431155,2.7831931114196777,0.08749103546142578
200,,5,sqrt,1,0.7480533926585095,0.6973896899443105,0.6825087884567633,0.748539638386648,3.084341049194336,0.09143710136413574
200,,5,sqrt,2,0.7363737486095662,0.6968908723594056,0.6824138329737356,0.739221140472879,2.8897998332977295,0.08408904075622559
200,,5,log2,1,0.7480533926585095,0.6973896899443105,0.6825087884567633,0.748539638386648,3.026190996170044,0.09853196144104004
200,,5,log2,2,0.7363737486095662,0.6968908723594056,0.6824138329737356,0.739221140472879,2.8872079849243164,0.08369827270507812
200,10.0,2,sqrt,1,0.6006674082313682,0.6284316997285361,0.6196722510572263,0.6235048678720445,2.0500259399414062,0.06098794937133789
200,10.0,2,sqrt,2,0.5617352614015573,0.6072062091638488,0.6354499094085364,0.5944367176634213,1.867943286895752,0.06058669090270996
200,10.0,2,log2,1,0.6006674082313682,0.6284316997285361,0.6196722510572263,0.6235048678720445,2.114961862564087,0.05886721611022949
200,10.0,2,log2,2,0.5617352614015573,0.6072062091638488,0.6354499094085364,0.5944367176634213,2.00649094581604,0.057253122329711914
200,10.0,5,sqrt,1,0.5739710789766407,0.6134611997321437,0.6327704580454441,0.6026425591098749,2.0172600746154785,0.06012105941772461
200,10.0,5,sqrt,2,0.5745272525027809,0.6167092740273058,0.6392626727798063,0.5869262865090403,2.0093400478363037,0.05818605422973633
200,10.0,5,log2,1,0.5739710789766407,0.6134611997321437,0.6327704580454441,0.6026425591098749,2.063723087310791,0.05731487274169922
200,10.0,5,log2,2,0.5745272525027809,0.6167092740273058,0.6392626727798063,0.5869262865090403,2.016969919204712,0.06190299987792969
200,20.0,2,sqrt,1,0.7669632925472748,0.7015904896319297,0.678623025791145,0.7652294853963839,3.153079032897949,0.09164190292358398
200,20.0,2,sqrt,2,0.743047830923248,0.6991465588375166,0.6712139615541075,0.7442280945757999,2.8331518173217773,0.08534002304077148
200,20.0,2,log2,1,0.7669632925472748,0.7015904896319297,0.678623025791145,0.7652294853963839,3.1600701808929443,0.11514496803283691
200,20.0,2,log2,2,0.743047830923248,0.6991465588375166,0.6712139615541075,0.7442280945757999,2.892446994781494,0.08204102516174316
200,20.0,5,sqrt,1,0.7469410456062291,0.698850241134459,0.6742014476374429,0.7457579972183588,2.984260320663452,0.08652281761169434
200,20.0,5,sqrt,2,0.731924360400445,0.6933729831390677,0.6816652686574116,0.7354659248956884,2.852673053741455,0.08286905288696289
200,20.0,5,log2,1,0.7469410456062291,0.698850241134459,0.6742014476374429,0.7457579972183588,3.056117057800293,0.09226179122924805
200,20.0,5,log2,2,0.731924360400445,0.6933729831390677,0.6816652686574116,0.7354659248956884,2.8098268508911133,0.08293604850769043
