n_estimators,max_depth,min_samples_split,max_features,min_samples_leaf,accuracy,f1_score,roc_auc,cv_accuracy,training_time,prediction_time
50,,2,sqrt,1,0.7662952646239555,0.7073385367929659,0.6762175056401938,0.7659470752089137,1.5678260326385498,0.0519719123840332
50,,2,sqrt,2,0.7381615598885793,0.7055304065036486,0.6855668824215402,0.7399025069637883,1.4330649375915527,0.04894900321960449
50,,2,log2,1,0.7662952646239555,0.7073385367929659,0.6762175056401938,0.7659470752089137,1.7525968551635742,0.06458020210266113
50,,2,log2,2,0.7381615598885793,0.7055304065036486,0.6855668824215402,0.7399025069637883,1.296764850616455,0.04414796829223633
50,,5,sqrt,1,0.7501392757660167,0.7088282774386825,0.6705268033539966,0.7474930362116992,1.5860459804534912,0.06525921821594238
50,,5,sqrt,2,0.7342618384401114,0.7054965820847043,0.6776406635326276,0.7360027855153203,1.2555408477783203,0.16914033889770508
50,,5,log2,1,0.7501392757660167,0.7088282774386825,0.6705268033539966,0.7474930362116992,1.6537981033325195,0.05672931671142578
50,,5,log2,2,0.7342618384401114,0.7054965820847043,0.6776406635326276,0.7360027855153203,1.5074942111968994,0.053627729415893555
50,10.0,2,sqrt,1,0.5103064066852367,0.5690891726579099,0.6661311779929021,0.5425487465181058,0.7935819625854492,0.024492979049682617
50,10.0,2,sqrt,2,0.5128133704735376,0.5714943696921457,0.6693767303098265,0.5245821727019498,0.8012280464172363,0.02426290512084961
50,10.0,2,log2,1,0.5103064066852367,0.5690891726579099,0.6661311779929021,0.5425487465181058,0.801361083984375,0.02916884422302246
50,10.0,2,log2,2,0.5128133704735376,0.5714943696921457,0.6693767303098265,0.5245821727019498,0.8352510929107666,0.023298025131225586
50,10.0,5,sqrt,1,0.5013927576601671,0.5622102820492223,0.6695280660193401,0.530292479108635,0.8085689544677734,0.027266979217529297
50,10.0,5,sqrt,2,0.5064066852367688,0.5661829662157223,0.6691046114554425,0.5243036211699164,0.8115770816802979,0.022449016571044922
50,10.0,5,log2,1,0.5013927576601671,0.5622102820492223,0.6695280660193401,0.530292479108635,0.8125500679016113,0.02495598793029785
50,10.0,5,log2,2,0.5064066852367688,0.5661829662157223,0.6691046114554425,0.5243036211699164,0.8131458759307861,0.025659799575805664
50,20.0,2,sqrt,1,0.7651810584958217,0.710053794800514,0.6889382751916087,0.7612116991643454,1.868351936340332,0.07500004768371582
50,20.0,2,sqrt,2,0.732033426183844,0.7033078211655874,0.6974323025913373,0.7341225626740947,1.2631959915161133,0.05587005615234375
