n_estimators,max_depth,min_samples_split,max_features,min_samples_leaf,accuracy,f1_score,roc_auc,cv_accuracy,training_time,prediction_time
50,,2,sqrt,1,1.0,1.0,1.0,0.9884259259259259,0.3462810516357422,0.008547067642211914
50,,2,sqrt,2,1.0,1.0,1.0,0.9884259259259259,0.19897890090942383,0.010289192199707031
50,,2,log2,1,1.0,1.0,1.0,0.9861111111111112,0.17768502235412598,0.00699305534362793
50,,2,log2,2,1.0,1.0,1.0,0.9745370370370371,0.18059086799621582,0.007027387619018555
50,,5,sqrt,1,1.0,1.0,1.0,0.9907407407407408,0.19849181175231934,0.010068893432617188
50,,5,sqrt,2,1.0,1.0,1.0,0.9907407407407408,0.19309115409851074,0.005055904388427734
50,,5,log2,1,1.0,1.0,1.0,0.9814814814814815,0.1827106475830078,0.006082057952880859
50,,5,log2,2,1.0,1.0,1.0,0.9814814814814815,0.17134499549865723,0.007135152816772461
50,10.0,2,sqrt,1,1.0,1.0,1.0,0.9907407407407408,0.1957690715789795,0.004889965057373047
50,10.0,2,sqrt,2,1.0,1.0,1.0,0.9884259259259259,0.1984391212463379,0.008579015731811523
50,10.0,2,log2,1,1.0,1.0,1.0,0.9861111111111112,0.17993903160095215,0.007329225540161133
50,10.0,2,log2,2,1.0,1.0,1.0,0.9745370370370371,0.17757797241210938,0.005021095275878906
50,10.0,5,sqrt,1,1.0,1.0,1.0,0.9907407407407408,0.19951272010803223,0.011097192764282227
50,10.0,5,sqrt,2,1.0,1.0,1.0,0.9930555555555555,0.19172286987304688,0.006918907165527344
50,10.0,5,log2,1,1.0,1.0,1.0,0.9814814814814815,0.17552685737609863,0.004970073699951172
50,10.0,5,log2,2,1.0,1.0,1.0,0.976851851851852,0.17494821548461914,0.006916046142578125
50,20.0,2,sqrt,1,1.0,1.0,1.0,0.9884259259259259,0.19984722137451172,0.008769989013671875
50,20.0,2,sqrt,2,1.0,1.0,1.0,0.9884259259259259,0.19571900367736816,0.007822275161743164
50,20.0,2,log2,1,1.0,1.0,1.0,0.9861111111111112,0.17852783203125,0.004965782165527344
50,20.0,2,log2,2,1.0,1.0,1.0,0.9745370370370371,0.17350101470947266,0.005107879638671875
50,20.0,5,sqrt,1,1.0,1.0,1.0,0.9907407407407408,0.19675803184509277,0.0052149295806884766
50,20.0,5,sqrt,2,1.0,1.0,1.0,0.9907407407407408,0.20237994194030762,0.009787797927856445
50,20.0,5,log2,1,1.0,1.0,1.0,0.9814814814814815,0.18270111083984375,0.0052490234375
50,20.0,5,log2,2,1.0,1.0,1.0,0.9814814814814815,0.16780996322631836,0.005201816558837891
100,,2,sqrt,1,1.0,1.0,1.0,0.9930555555555555,0.4172060489654541,0.012817144393920898
100,,2,sqrt,2,1.0,1.0,1.0,0.9884259259259259,0.4300270080566406,0.01157832145690918
100,,2,log2,1,1.0,1.0,1.0,0.9861111111111112,0.39597606658935547,0.01152801513671875
100,,2,log2,2,1.0,1.0,1.0,0.9768518518518517,0.38742589950561523,0.009214162826538086
100,,5,sqrt,1,1.0,1.0,1.0,0.9930555555555555,0.6190698146820068,0.012966156005859375
100,,5,sqrt,2,1.0,1.0,1.0,0.9907407407407408,0.4641389846801758,0.011434078216552734
100,,5,log2,1,1.0,1.0,1.0,0.9837962962962963,0.36304211616516113,0.009289979934692383
100,,5,log2,2,1.0,1.0,1.0,0.9814814814814815,0.3737502098083496,0.014513015747070312
100,10.0,2,sqrt,1,1.0,1.0,1.0,0.9907407407407408,0.43424272537231445,0.010959148406982422
100,10.0,2,sqrt,2,1.0,1.0,1.0,0.9884259259259259,0.4007110595703125,0.01110982894897461
100,10.0,2,log2,1,1.0,1.0,1.0,0.9861111111111112,0.3691551685333252,0.01106405258178711
100,10.0,2,log2,2,1.0,1.0,1.0,0.9791666666666666,0.3814737796783447,0.011196136474609375
100,10.0,5,sqrt,1,1.0,1.0,1.0,0.9907407407407408,0.44993090629577637,0.009484052658081055
100,10.0,5,sqrt,2,1.0,1.0,1.0,0.9884259259259259,0.4085352420806885,0.011798858642578125
100,10.0,5,log2,1,1.0,1.0,1.0,0.9814814814814815,0.3741302490234375,0.009220123291015625
100,10.0,5,log2,2,1.0,1.0,1.0,0.9814814814814815,0.4407691955566406,0.010158061981201172
100,20.0,2,sqrt,1,1.0,1.0,1.0,0.9930555555555555,0.4932706356048584,0.010259866714477539
100,20.0,2,sqrt,2,1.0,1.0,1.0,0.9884259259259259,0.41881608963012695,0.009446859359741211
100,20.0,2,log2,1,1.0,1.0,1.0,0.9861111111111112,0.3933889865875244,0.009437084197998047
100,20.0,2,log2,2,1.0,1.0,1.0,0.9768518518518517,0.5082278251647949,0.015337944030761719
100,20.0,5,sqrt,1,1.0,1.0,1.0,0.9930555555555555,0.41985392570495605,0.011566877365112305
100,20.0,5,sqrt,2,1.0,1.0,1.0,0.9907407407407408,0.4132828712463379,0.011723995208740234
100,20.0,5,log2,1,1.0,1.0,1.0,0.9837962962962963,0.35564374923706055,0.011188983917236328
100,20.0,5,log2,2,1.0,1.0,1.0,0.9814814814814815,0.36609411239624023,0.01050710678100586
