n_estimators,max_depth,min_samples_split,max_features,min_samples_leaf,accuracy,f1_score,roc_auc,cv_accuracy,training_time,prediction_time
50,20.0,2,sqrt,2,0.9907407407407407,0.9907464475261086,0.9999307017377508,0.9664351851851852,0.4278719425201416,0.005657196044921875
50,20.0,2,log2,1,0.9953703703703703,0.9953518592562974,1.0,0.9733796296296297,0.5153899192810059,0.005700826644897461
50,20.0,2,log2,2,0.9907407407407407,0.9907464475261086,0.9999265138154028,0.96875,0.5092051029205322,0.009254932403564453
50,20.0,5,sqrt,1,0.9953703703703703,0.9953732237630543,0.9999510092102685,0.9675925925925926,0.5556821823120117,0.0056400299072265625
50,20.0,5,sqrt,2,1.0,1.0,0.9999020184205369,0.9675925925925926,0.3802371025085449,0.005864858627319336
50,20.0,5,log2,1,1.0,1.0,0.9999020184205369,0.9699074074074074,0.602226972579956,0.005781888961791992
50,20.0,5,log2,2,0.9953703703703703,0.9953732237630543,0.9999755046051342,0.96875,0.46730494499206543,0.005633115768432617
100,,2,sqrt,1,0.9953703703703703,0.9953732237630543,1.0,0.9745370370370371,0.9695518016815186,0.01353597640991211
100,,2,sqrt,2,0.9953703703703703,0.9953732237630543,0.9999755046051342,0.9675925925925926,0.7756938934326172,0.012999296188354492
100,,2,log2,1,1.0,1.0,0.9999755046051342,0.9780092592592592,0.646414041519165,0.012865066528320312
100,,2,log2,2,1.0,1.0,1.0,0.9710648148148148,0.6215660572052002,0.013705015182495117
100,,5,sqrt,1,0.9953703703703703,0.9953732237630543,0.9999755046051342,0.9768518518518517,0.7654950618743896,0.01356196403503418
100,,5,sqrt,2,0.9953703703703703,0.9953732237630543,0.9999265138154028,0.9710648148148149,0.7417240142822266,0.012112140655517578
100,,5,log2,1,1.0,1.0,1.0,0.9780092592592592,0.6559460163116455,0.013502836227416992
100,,5,log2,2,0.9953703703703703,0.9953732237630543,1.0,0.9756944444444445,0.6249349117279053,0.013623952865600586
100,10.0,2,sqrt,1,1.0,1.0,1.0,0.976851851851852,0.7676348686218262,0.010968208312988281
100,10.0,2,sqrt,2,1.0,1.0,1.0,0.9733796296296297,0.7593338489532471,0.010849952697753906
100,10.0,2,log2,1,1.0,1.0,1.0,0.9803240740740741,0.6293942928314209,0.01351785659790039
100,10.0,2,log2,2,1.0,1.0,1.0,0.9733796296296297,0.6153316497802734,0.010725021362304688
100,10.0,5,sqrt,1,0.9953703703703703,0.9953732237630543,1.0,0.9745370370370371,0.7607812881469727,0.01591801643371582
100,10.0,5,sqrt,2,0.9953703703703703,0.9953732237630543,1.0,0.9699074074074074,0.7414736747741699,0.013416290283203125
100,10.0,5,log2,1,0.9907407407407407,0.9907464475261085,1.0,0.9768518518518517,0.6271202564239502,0.010519981384277344
100,10.0,5,log2,2,1.0,1.0,1.0,0.9722222222222223,0.6242630481719971,0.01240086555480957
100,20.0,2,sqrt,1,0.9953703703703703,0.9953732237630543,1.0,0.9745370370370371,0.7663207054138184,0.013672351837158203
100,20.0,2,sqrt,2,0.9953703703703703,0.9953732237630543,0.9999755046051342,0.9675925925925926,0.7633640766143799,0.01195383071899414
100,20.0,2,log2,1,1.0,1.0,0.9999755046051342,0.9780092592592592,0.639808177947998,0.012852907180786133
100,20.0,2,log2,2,1.0,1.0,1.0,0.9710648148148148,0.6910350322723389,0.01501917839050293
100,20.0,5,sqrt,1,0.9953703703703703,0.9953732237630543,0.9999755046051342,0.9768518518518517,0.7759509086608887,0.010643959045410156
100,20.0,5,sqrt,2,0.9953703703703703,0.9953732237630543,0.9999265138154028,0.9710648148148149,0.7619421482086182,0.01345372200012207
100,20.0,5,log2,1,1.0,1.0,1.0,0.9780092592592592,0.6877918243408203,0.012792110443115234
100,20.0,5,log2,2,0.9953703703703703,0.9953732237630543,1.0,0.9756944444444445,0.6139497756958008,0.013599872589111328
