n_estimators,max_depth,min_samples_split,max_features,min_samples_leaf,accuracy,f1_score,roc_auc,cv_accuracy,training_time,prediction_time
50,20.0,5,sqrt,2,0.84,0.8403295360247338,0.960139238274091,0.8487499999999999,0.2885458469390869,0.007971048355102539
50,20.0,5,log2,1,0.825,0.824032356843932,0.9645079932839841,0.835,0.3164699077606201,0.010962963104248047
50,20.0,5,log2,2,0.84,0.8403295360247338,0.960139238274091,0.8487499999999999,0.1959400177001953,0.007196903228759766
100,,2,sqrt,1,0.87,0.8689398546500633,0.972236914999788,0.85125,0.5898017883300781,0.012176990509033203
100,,2,sqrt,2,0.855,0.8550464617835926,0.9720851475342792,0.8487500000000001,0.36397433280944824,0.012932777404785156
100,,2,log2,1,0.87,0.8689398546500633,0.972236914999788,0.85125,0.3759040832519531,0.012284040451049805
100,,2,log2,2,0.855,0.8550464617835926,0.9720851475342792,0.8487500000000001,0.3446979522705078,0.013942956924438477
100,,5,sqrt,1,0.85,0.8499939993999399,0.9715190381712933,0.845,0.35901618003845215,0.011446952819824219
100,,5,sqrt,2,0.83,0.8297459145914593,0.9683816719362974,0.8412499999999999,0.3452749252319336,0.011792182922363281
100,,5,log2,1,0.85,0.8499939993999399,0.9715190381712933,0.845,0.35022902488708496,0.01197504997253418
100,,5,log2,2,0.83,0.8297459145914593,0.9683816719362974,0.8412499999999999,0.3465430736541748,0.012809991836547852
100,10.0,2,sqrt,1,0.86,0.8603465346534653,0.9742221817888452,0.845,0.6160879135131836,0.015686988830566406
100,10.0,2,sqrt,2,0.84,0.8394755102040815,0.9692410168423119,0.85,0.33223867416381836,0.012602090835571289
100,10.0,2,log2,1,0.86,0.8603465346534653,0.9742221817888452,0.845,0.675076961517334,0.03960704803466797
100,10.0,2,log2,2,0.84,0.8394755102040815,0.9692410168423119,0.85,0.33652496337890625,0.0121307373046875
100,10.0,5,sqrt,1,0.87,0.8693700941915228,0.9683516274619541,0.8412500000000002,0.8265910148620605,0.028851985931396484
100,10.0,5,sqrt,2,0.86,0.8605575980392157,0.9681777842760733,0.8487500000000001,0.7578561305999756,0.01927018165588379
100,10.0,5,log2,1,0.87,0.8693700941915228,0.9683516274619541,0.8412500000000002,0.7115037441253662,0.02270793914794922
100,10.0,5,log2,2,0.86,0.8605575980392157,0.9681777842760733,0.8487500000000001,0.6605219841003418,0.0813901424407959
100,20.0,2,sqrt,1,0.87,0.8689398546500633,0.9722037988002881,0.85125,1.0390868186950684,0.04662895202636719
100,20.0,2,sqrt,2,0.855,0.8550464617835926,0.9720851475342792,0.8487500000000001,0.38016819953918457,0.014977216720581055
100,20.0,2,log2,1,0.87,0.8689398546500633,0.9722037988002881,0.85125,0.368419885635376,0.012322187423706055
100,20.0,2,log2,2,0.855,0.8550464617835926,0.9720851475342792,0.8487500000000001,0.5057971477508545,0.01254415512084961
100,20.0,5,sqrt,1,0.85,0.8499939993999399,0.9715190381712933,0.845,0.6762509346008301,0.011796951293945312
100,20.0,5,sqrt,2,0.83,0.8297459145914593,0.9683816719362974,0.8412499999999999,0.31874680519104004,0.011200904846191406
100,20.0,5,log2,1,0.85,0.8499939993999399,0.9715190381712933,0.845,0.34336113929748535,0.012089967727661133
100,20.0,5,log2,2,0.83,0.8297459145914593,0.9683816719362974,0.8412499999999999,0.30983996391296387,0.010612964630126953
200,,2,sqrt,1,0.855,0.8543252317108072,0.9740462502597378,0.86625,0.8018419742584229,0.029902935028076172
200,,2,sqrt,2,0.855,0.8552362968255588,0.973818832140172,0.85375,1.1368346214294434,0.027327299118041992
200,,2,log2,1,0.855,0.8543252317108072,0.9740462502597378,0.86625,1.5809662342071533,0.07423090934753418
200,,2,log2,2,0.855,0.8552362968255588,0.973818832140172,0.85375,0.6799447536468506,0.02800917625427246
200,,5,sqrt,1,0.86,0.8602598284459415,0.9754206937035004,0.86875,2.0704703330993652,0.05474090576171875
200,,5,sqrt,2,0.845,0.8452415755210586,0.9727488143681846,0.85,0.7469601631164551,0.03033280372619629
200,,5,log2,1,0.86,0.8602598284459415,0.9754206937035004,0.86875,1.2478251457214355,0.2085859775543213
200,,5,log2,2,0.845,0.8452415755210586,0.9727488143681846,0.85,0.7234542369842529,0.026602745056152344
200,10.0,2,sqrt,1,0.86,0.8599494949494951,0.9762507796753974,0.8550000000000001,0.7291660308837891,0.03313112258911133
200,10.0,2,sqrt,2,0.85,0.8496256258278889,0.9723464770396357,0.8574999999999999,0.7263147830963135,0.023934125900268555
200,10.0,2,log2,1,0.86,0.8599494949494951,0.9762507796753974,0.8550000000000001,1.7082219123840332,0.054718017578125
200,10.0,2,log2,2,0.85,0.8496256258278889,0.9723464770396357,0.8574999999999999,0.6859419345855713,0.026736021041870117
200,10.0,5,sqrt,1,0.865,0.8640670638884924,0.9726747858999594,0.84375,0.7063241004943848,0.022947072982788086
200,10.0,5,sqrt,2,0.845,0.8446901049328234,0.970606008684642,0.8574999999999999,0.6569328308105469,0.023579120635986328
200,10.0,5,log2,1,0.865,0.8640670638884924,0.9726747858999594,0.84375,1.2128551006317139,0.22475385665893555
200,10.0,5,log2,2,0.845,0.8446901049328234,0.970606008684642,0.8574999999999999,0.9387369155883789,0.041574954986572266
200,20.0,2,sqrt,1,0.855,0.8543252317108072,0.9737289010684056,0.865,3.069420099258423,0.0765829086303711
200,20.0,2,sqrt,2,0.855,0.8552362968255588,0.973818832140172,0.8525,0.7036552429199219,0.024142980575561523
200,20.0,2,log2,1,0.855,0.8543252317108072,0.9737289010684056,0.865,0.731705904006958,0.028444766998291016
200,20.0,2,log2,2,0.855,0.8552362968255588,0.973818832140172,0.8525,0.696314811706543,0.025213003158569336
200,20.0,5,sqrt,1,0.86,0.8602598284459415,0.9754206937035004,0.86625,0.6934809684753418,0.024502038955688477
200,20.0,5,sqrt,2,0.845,0.8452415755210586,0.9727488143681846,0.85,0.6932473182678223,0.026840686798095703
200,20.0,5,log2,1,0.86,0.8602598284459415,0.9754206937035004,0.86625,0.9713380336761475,0.03356504440307617
200,20.0,5,log2,2,0.845,0.8452415755210586,0.9727488143681846,0.85,0.8883168697357178,0.027339935302734375
