n_estimators,max_depth,min_samples_split,max_features,min_samples_leaf,accuracy,f1_score,roc_auc,cv_accuracy,training_time,prediction_time
50,,2,sqrt,1,0.9953703703703703,0.9953559990145356,0.9999755046051342,0.9768518518518517,0.531196117401123,0.01903080940246582
50,,2,sqrt,2,0.9907407407407407,0.9907420059242893,0.9999510092102685,0.9618055555555557,0.5019230842590332,0.007437705993652344
50,,2,log2,1,1.0,1.0,0.9999755046051342,0.9745370370370371,0.5290350914001465,0.007027864456176758
50,,2,log2,2,0.9953703703703703,0.9953732237630543,0.9999510092102685,0.9675925925925926,0.4901700019836426,0.009926080703735352
50,,5,sqrt,1,0.9953703703703703,0.9953732237630543,0.9999510092102685,0.9641203703703703,0.568464994430542,0.01129293441772461
50,,5,sqrt,2,0.9861111111111112,0.986116817896479,0.9998775230256711,0.9652777777777777,0.5290489196777344,0.006392002105712891
50,,5,log2,1,1.0,1.0,0.9999204841797434,0.9722222222222222,0.43563389778137207,0.008852243423461914
50,,5,log2,2,0.9953703703703703,0.9953732237630543,0.9999755046051342,0.9618055555555557,0.456805944442749,0.007803201675415039
50,10.0,2,sqrt,1,1.0,1.0,0.9999755046051342,0.9733796296296297,0.5020232200622559,0.010382890701293945
50,10.0,2,sqrt,2,0.9814814814814815,0.9817060215498207,0.9999470735357832,0.9675925925925926,0.6314537525177002,0.0066797733306884766
50,10.0,2,log2,1,1.0,1.0,0.9999265138154028,0.976851851851852,0.4969501495361328,0.0083160400390625
50,10.0,2,log2,2,1.0,1.0,1.0,0.9745370370370371,0.42951393127441406,0.007294178009033203
50,10.0,5,sqrt,1,0.9861111111111112,0.986183615371813,0.9999449795746091,0.9664351851851851,0.5090289115905762,0.009167194366455078
50,10.0,5,sqrt,2,0.9768518518518519,0.9768711659801435,0.9998959887848777,0.9710648148148148,0.5291728973388672,0.007934808731079102
50,10.0,5,log2,1,0.9953703703703703,0.9953732237630543,0.9998225026002803,0.9699074074074074,0.4588947296142578,0.044004201889038086
50,10.0,5,log2,2,0.9953703703703703,0.9953732237630543,0.9999510092102685,0.9618055555555555,0.49266886711120605,0.01996326446533203
