n_estimators,max_depth,min_samples_split,max_features,min_samples_leaf,accuracy,f1_score,roc_auc,cv_accuracy,training_time,prediction_time
50,,2,sqrt,1,0.875,0.8746930297868498,0.9777041666666666,0.8637499999999999,0.3260641098022461,0.008208990097045898
50,,2,sqrt,2,0.8625,0.8615519088075252,0.9752,0.8550000000000001,0.3672630786895752,0.01769113540649414
50,,2,log2,1,0.875,0.8746930297868498,0.9777041666666666,0.8637499999999999,0.39522719383239746,0.015182018280029297
50,,2,log2,2,0.8625,0.8615519088075252,0.9752,0.8550000000000001,0.3978571891784668,0.007858991622924805
50,,5,sqrt,1,0.8675,0.8670001290671944,0.9761500000000001,0.8606250000000001,0.39837098121643066,0.01156306266784668
50,,5,sqrt,2,0.8825,0.8818388004753561,0.9792375,0.8712500000000001,0.4496951103210449,0.008234024047851562
50,,5,log2,1,0.8675,0.8670001290671944,0.9761500000000001,0.8606250000000001,0.373974084854126,0.008284807205200195
50,,5,log2,2,0.8825,0.8818388004753561,0.9792375,0.8712500000000001,0.36006689071655273,0.007558107376098633
50,10.0,2,sqrt,1,0.85,0.8494135839969209,0.9715166666666666,0.850625,0.2569999694824219,0.0072422027587890625
50,10.0,2,sqrt,2,0.835,0.8346660125130692,0.973625,0.8525,0.22235703468322754,0.008044004440307617
50,10.0,2,log2,1,0.85,0.8494135839969209,0.9715166666666666,0.850625,0.3429601192474365,0.01879596710205078
50,10.0,2,log2,2,0.835,0.8346660125130692,0.973625,0.8525,0.48108696937561035,0.0068988800048828125
50,10.0,5,sqrt,1,0.8525,0.8513735607188679,0.9716666666666667,0.853125,0.3131089210510254,0.00764918327331543
50,10.0,5,sqrt,2,0.86,0.8595439541203342,0.9721250000000001,0.858125,0.21870088577270508,0.007910966873168945
50,10.0,5,log2,1,0.8525,0.8513735607188679,0.9716666666666667,0.853125,0.2414240837097168,0.0065479278564453125
50,10.0,5,log2,2,0.86,0.8595439541203342,0.9721250000000001,0.858125,0.22321510314941406,0.0071642398834228516
50,20.0,2,sqrt,1,0.8725,0.8725190589209553,0.9776875,0.8637499999999999,0.4230170249938965,0.00864100456237793
50,20.0,2,sqrt,2,0.865,0.8638830972053887,0.9745708333333334,0.8550000000000001,0.45208311080932617,0.008616924285888672
50,20.0,2,log2,1,0.8725,0.8725190589209553,0.9776875,0.8637499999999999,0.4516260623931885,0.008077144622802734
50,20.0,2,log2,2,0.865,0.8638830972053887,0.9745708333333334,0.8550000000000001,0.42645692825317383,0.007184743881225586
50,20.0,5,sqrt,1,0.87,0.8693640610848635,0.9753666666666667,0.86,0.25019001960754395,0.007279872894287109
50,20.0,5,sqrt,2,0.8825,0.8818388004753561,0.9792375,0.8706250000000001,0.49752092361450195,0.015730857849121094
50,20.0,5,log2,1,0.87,0.8693640610848635,0.9753666666666667,0.86,0.41801905632019043,0.0235440731048584
50,20.0,5,log2,2,0.8825,0.8818388004753561,0.9792375,0.8706250000000001,0.4593970775604248,0.027119874954223633
100,,2,sqrt,1,0.885,0.8847623291740939,0.9789708333333333,0.8712500000000001,0.7017867565155029,0.018590927124023438
100,,2,sqrt,2,0.8625,0.8613994138647547,0.9774791666666667,0.86625,0.5916070938110352,0.015805959701538086
100,,2,log2,1,0.885,0.8847623291740939,0.9789708333333333,0.8712500000000001,0.8111510276794434,0.02349686622619629
100,,2,log2,2,0.8625,0.8613994138647547,0.9774791666666667,0.86625,1.0448250770568848,0.03344297409057617
100,,5,sqrt,1,0.8675,0.8674535453950528,0.9783999999999999,0.8643750000000001,1.119697093963623,0.03182816505432129
100,,5,sqrt,2,0.875,0.8746471251850094,0.9791041666666667,0.8731250000000002,0.7013089656829834,0.018963336944580078
100,,5,log2,1,0.8675,0.8674535453950528,0.9783999999999999,0.8643750000000001,0.5955970287322998,0.014949798583984375
100,,5,log2,2,0.875,0.8746471251850094,0.9791041666666667,0.8731250000000002,0.747899055480957,0.029298782348632812
100,10.0,2,sqrt,1,0.85,0.8497448086102567,0.9738916666666667,0.859375,0.6266899108886719,0.01539301872253418
100,10.0,2,sqrt,2,0.8625,0.8627716660171022,0.9764083333333333,0.869375,0.4911370277404785,0.06645584106445312
100,10.0,2,log2,1,0.85,0.8497448086102567,0.9738916666666667,0.859375,0.8406820297241211,0.03573298454284668
100,10.0,2,log2,2,0.8625,0.8627716660171022,0.9764083333333333,0.869375,0.8012783527374268,0.015552043914794922
100,10.0,5,sqrt,1,0.85,0.8495607571741166,0.9740749999999999,0.8618749999999998,0.6655528545379639,0.04031109809875488
100,10.0,5,sqrt,2,0.8625,0.8619450255163943,0.9749,0.8581249999999999,0.907904863357544,0.016560077667236328
100,10.0,5,log2,1,0.85,0.8495607571741166,0.9740749999999999,0.8618749999999998,0.5976567268371582,0.015219926834106445
100,10.0,5,log2,2,0.8625,0.8619450255163943,0.9749,0.8581249999999999,0.7716770172119141,0.015578031539916992
100,20.0,2,sqrt,1,0.8825,0.8821523768075707,0.9790000000000001,0.871875,0.5710546970367432,0.01655721664428711
100,20.0,2,sqrt,2,0.8675,0.8665915692033422,0.9772458333333333,0.86625,0.5330550670623779,0.01548004150390625
100,20.0,2,log2,1,0.8825,0.8821523768075707,0.9790000000000001,0.871875,0.8202729225158691,0.047987937927246094
100,20.0,2,log2,2,0.8675,0.8665915692033422,0.9772458333333333,0.86625,0.9986109733581543,0.033860206604003906
100,20.0,5,sqrt,1,0.8675,0.8674535453950528,0.9780833333333333,0.8631249999999999,0.6801300048828125,0.013917922973632812
100,20.0,5,sqrt,2,0.875,0.8746471251850094,0.9789041666666667,0.8731250000000002,0.5162608623504639,0.01883101463317871
100,20.0,5,log2,1,0.8675,0.8674535453950528,0.9780833333333333,0.8631249999999999,1.0182499885559082,0.04033780097961426
100,20.0,5,log2,2,0.875,0.8746471251850094,0.9789041666666667,0.8731250000000002,0.5355770587921143,0.01591181755065918
200,,2,sqrt,1,0.8875,0.8874244444494497,0.98075,0.8737499999999999,1.7174546718597412,0.1321547031402588
200,,2,sqrt,2,0.88,0.8795366345397514,0.9805833333333333,0.866875,1.2594211101531982,0.06065201759338379
200,,2,log2,1,0.8875,0.8874244444494497,0.98075,0.8737499999999999,1.2160539627075195,0.08874893188476562
200,,2,log2,2,0.88,0.8795366345397514,0.9805833333333333,0.866875,1.0128631591796875,0.03286123275756836
200,,5,sqrt,1,0.87,0.8696807370245818,0.9812416666666666,0.8625,1.0375311374664307,0.030625104904174805
