n_estimators,max_depth,min_samples_split,max_features,min_samples_leaf,accuracy,f1_score,roc_auc,cv_accuracy,training_time,prediction_time
50,20.0,5,log2,2,0.84,0.8400940094009399,0.9595360531589852,0.8462499999999998,0.2736349105834961,0.01023721694946289
100,,2,sqrt,1,0.87,0.8689398546500633,0.9724373907650086,0.8550000000000001,0.49459218978881836,0.017641782760620117
100,,2,sqrt,2,0.855,0.8550464617835926,0.972083823982502,0.8462500000000001,0.5414180755615234,0.03410792350769043
100,,2,log2,1,0.87,0.8689398546500633,0.9724373907650086,0.8550000000000001,0.5837392807006836,0.015910863876342773
100,,2,log2,2,0.855,0.8550464617835926,0.972083823982502,0.8462500000000001,0.5935220718383789,0.018123865127563477
100,,5,sqrt,1,0.85,0.8499939993999399,0.9712536950564038,0.8474999999999999,0.4179420471191406,0.015635013580322266
100,,5,sqrt,2,0.835,0.8346725399070519,0.9684478628377435,0.8412500000000002,0.4390239715576172,0.017234086990356445
100,,5,log2,1,0.85,0.8499939993999399,0.9712536950564038,0.8474999999999999,0.4952821731567383,0.018036842346191406
100,,5,log2,2,0.835,0.8346725399070519,0.9684478628377435,0.8412500000000002,0.466310977935791,0.014425039291381836
100,10.0,2,sqrt,1,0.86,0.8603465346534653,0.974019079668847,0.8487500000000001,0.42816591262817383,0.014280319213867188
100,10.0,2,sqrt,2,0.845,0.8447474747474747,0.9686734401427579,0.8512500000000001,0.4679737091064453,0.014311790466308594
100,10.0,2,log2,1,0.86,0.8603465346534653,0.974019079668847,0.8487500000000001,0.523270845413208,0.02945089340209961
100,10.0,2,log2,2,0.845,0.8447474747474747,0.9686734401427579,0.8512500000000001,0.3882620334625244,0.02050304412841797
100,10.0,5,sqrt,1,0.875,0.8744443255784737,0.9682840922599539,0.8425,0.4000098705291748,0.017829179763793945
100,10.0,5,sqrt,2,0.855,0.8558063362289218,0.9677426101281884,0.8462500000000001,0.39258408546447754,0.014827966690063477
100,10.0,5,log2,1,0.875,0.8744443255784737,0.9682840922599539,0.8425,0.39800119400024414,0.015128850936889648
100,10.0,5,log2,2,0.855,0.8558063362289218,0.9677426101281884,0.8462500000000001,0.38721585273742676,0.014590978622436523
100,20.0,2,sqrt,1,0.87,0.8689398546500633,0.9724042745655086,0.8550000000000001,0.4440152645111084,0.0156252384185791
100,20.0,2,sqrt,2,0.855,0.8550464617835926,0.972083823982502,0.8462500000000001,0.4161820411682129,0.018445730209350586
100,20.0,2,log2,1,0.87,0.8689398546500633,0.9724042745655086,0.8550000000000001,0.4243330955505371,0.014967918395996094
100,20.0,2,log2,2,0.855,0.8550464617835926,0.972083823982502,0.8462500000000001,0.40326905250549316,0.015549898147583008
100,20.0,5,sqrt,1,0.85,0.8499939993999399,0.9712536950564038,0.8474999999999999,0.40902090072631836,0.021068096160888672
100,20.0,5,sqrt,2,0.835,0.8346725399070519,0.9684478628377435,0.8412500000000002,0.41190195083618164,0.014416933059692383
100,20.0,5,log2,1,0.85,0.8499939993999399,0.9712536950564038,0.8474999999999999,0.5822126865386963,0.014219999313354492
100,20.0,5,log2,2,0.835,0.8346725399070519,0.9684478628377435,0.8412500000000002,0.5530271530151367,0.026495933532714844
200,,2,sqrt,1,0.85,0.8495890948318131,0.9743989492352343,0.8612500000000001,3.5016298294067383,0.07811594009399414
200,,2,sqrt,2,0.855,0.8554692656765677,0.973418832140172,0.8512500000000001,0.9856979846954346,0.03594183921813965
200,,2,log2,1,0.85,0.8495890948318131,0.9743989492352343,0.8612500000000001,0.7080378532409668,0.02580881118774414
200,,2,log2,2,0.855,0.8554692656765677,0.973418832140172,0.8512500000000001,0.9639770984649658,0.030605077743530273
200,,5,sqrt,1,0.855,0.8552477029720391,0.9748882289055006,0.8675,0.9613239765167236,0.025949954986572266
200,,5,sqrt,2,0.845,0.8452415755210586,0.9723488143681847,0.85,1.037611961364746,0.025944948196411133
200,,5,log2,1,0.855,0.8552477029720391,0.9748882289055006,0.8675,1.5660600662231445,0.04260087013244629
200,,5,log2,2,0.845,0.8452415755210586,0.9723488143681847,0.85,0.861530065536499,0.022143840789794922
200,10.0,2,sqrt,1,0.855,0.8547474747474749,0.9760814244076225,0.8525,0.8830142021179199,0.03798484802246094
200,10.0,2,sqrt,2,0.85,0.8496256258278889,0.9722806996570796,0.8575000000000002,1.7840702533721924,0.24853777885437012
200,10.0,2,log2,1,0.855,0.8547474747474749,0.9760814244076225,0.8525,1.0351779460906982,0.04885697364807129
200,10.0,2,log2,2,0.85,0.8496256258278889,0.9722806996570796,0.8575000000000002,2.2574052810668945,0.08173298835754395
200,10.0,5,sqrt,1,0.86,0.8587476452119308,0.9726747858999594,0.8412500000000002,0.7820529937744141,0.026402711868286133
200,10.0,5,sqrt,2,0.845,0.8446901049328234,0.9703722203348648,0.85375,0.7952959537506104,0.026243209838867188
200,10.0,5,log2,1,0.86,0.8587476452119308,0.9726747858999594,0.8412500000000002,1.0213580131530762,0.03787088394165039
200,10.0,5,log2,2,0.845,0.8446901049328234,0.9703722203348648,0.85375,0.8077371120452881,0.02846074104309082
200,20.0,2,sqrt,1,0.855,0.8542783605283606,0.9741813725356804,0.8612500000000001,1.770115852355957,0.03007221221923828
200,20.0,2,sqrt,2,0.855,0.8554692656765677,0.973418832140172,0.8487500000000001,0.8020470142364502,0.028972864151000977
200,20.0,2,log2,1,0.855,0.8542783605283606,0.9741813725356804,0.8612500000000001,0.9677720069885254,0.041455984115600586
200,20.0,2,log2,2,0.855,0.8554692656765677,0.973418832140172,0.8487500000000001,1.2284131050109863,0.028857946395874023
200,20.0,5,sqrt,1,0.855,0.8552477029720391,0.9748882289055006,0.86625,1.0480191707611084,0.03178000450134277
200,20.0,5,sqrt,2,0.845,0.8452415755210586,0.9723488143681847,0.85,0.9504528045654297,0.027402877807617188
200,20.0,5,log2,1,0.855,0.8552477029720391,0.9748882289055006,0.86625,1.2582619190216064,0.022311925888061523
200,20.0,5,log2,2,0.845,0.8452415755210586,0.9723488143681847,0.85,1.0626397132873535,0.028261899948120117
