n_estimators,max_depth,min_samples_split,max_features,min_samples_leaf,accuracy,f1_score,roc_auc,cv_accuracy,training_time,prediction_time
100,10.0,5,sqrt,1,0.9351851851851852,0.9358306236442437,0.9954916920418337,0.9351851851851851,0.4698491096496582,0.011018991470336914
100,10.0,5,sqrt,2,0.9351851851851852,0.9358111860029736,0.9974083660503208,0.9166666666666666,0.4152078628540039,0.011753082275390625
100,10.0,5,log2,1,0.9537037037037037,0.9535498327219462,0.997594879837342,0.9351851851851851,0.38907694816589355,0.009226083755493164
100,10.0,5,log2,2,0.9351851851851852,0.9354016845737979,0.998269839778534,0.9120370370370371,0.3983931541442871,0.012207746505737305
100,20.0,2,sqrt,1,0.9351851851851852,0.9362856064893416,0.9975779018774871,0.9328703703703703,0.4903390407562256,0.01160883903503418
100,20.0,2,sqrt,2,0.9629629629629629,0.9629057735546427,0.9974218881923338,0.9166666666666666,0.41828203201293945,0.011296987533569336
100,20.0,2,log2,1,0.9537037037037037,0.9542758190101185,0.9994165690433976,0.923611111111111,0.4793739318847656,0.012953042984008789
100,20.0,2,log2,2,0.9537037037037037,0.9537103813487293,0.9975165718654098,0.9212962962962963,0.37549686431884766,0.009342193603515625
100,20.0,5,sqrt,1,0.9259259259259259,0.9262308747493933,0.9958716312515601,0.9351851851851851,0.4595918655395508,0.00923919677734375
100,20.0,5,sqrt,2,0.9444444444444444,0.9447997066874008,0.9979103343465046,0.9236111111111112,0.4138970375061035,0.009582042694091797
100,20.0,5,log2,1,0.9351851851851852,0.934774895886007,0.9984531988770686,0.9351851851851851,0.3769190311431885,0.011118173599243164
100,20.0,5,log2,2,0.9259259259259259,0.9259309003753449,0.9976864088219315,0.9120370370370371,0.39257311820983887,0.011358261108398438
